"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"HDFC","EQ","20-Jun-2017","       1654.20","       1651.15","       1660.00","       1627.90","       1632.15","       1631.50","       1636.96","    2304515","          3772389818.45","      67469","    1652828","         71.72"
"HDFC","EQ","21-Jun-2017","       1631.50","       1632.15","       1638.00","       1615.50","       1626.00","       1628.25","       1622.59","    2359678","          3828800584.90","      85584","    1833784","         77.71"
"HDFC","EQ","22-Jun-2017","       1628.25","       1626.10","       1660.00","       1626.10","       1650.10","       1653.80","       1651.94","    3438975","          5680996916.25","     129910","    2724127","         79.21"
"HDFC","EQ","23-Jun-2017","       1653.80","       1660.00","       1661.00","       1642.10","       1650.20","       1651.35","       1651.51","    2590704","          4278583573.25","     119288","    1946085","         75.12"
"HDFC","EQ","27-Jun-2017","       1651.35","       1655.70","       1667.00","       1639.70","       1650.15","       1651.05","       1652.48","    3612290","          5969244173.05","     149871","    2858502","         79.13"
"HDFC","EQ","28-Jun-2017","       1651.05","       1656.50","       1658.80","       1623.10","       1624.00","       1629.00","       1637.60","    1683069","          2756190358.45","      96590","    1174145","         69.76"
"HDFC","EQ","29-Jun-2017","       1629.00","       1629.40","       1654.90","       1620.10","       1627.40","       1632.20","       1638.40","    2783220","          4560024763.85","     101152","    2117744","         76.09"
"HDFC","EQ","30-Jun-2017","       1632.20","       1625.00","       1625.00","       1606.95","       1611.90","       1614.95","       1616.13","    1866235","          3016085677.30","     105847","    1326587","         71.08"
"HDFC","EQ","03-Jul-2017","       1614.95","       1610.35","       1629.00","       1600.70","       1617.05","       1621.65","       1617.86","    1518180","          2456199460.30","      64639","     860304","         56.67"
"HDFC","EQ","04-Jul-2017","       1621.65","       1626.35","       1646.50","       1616.40","       1639.05","       1640.65","       1634.35","    1909048","          3120056372.45","      63997","    1288073","         67.47"
"HDFC","EQ","05-Jul-2017","       1640.65","       1639.05","       1640.00","       1622.25","       1631.00","       1629.10","       1627.52","    1317408","          2144111870.15","      51340","     949820","         72.10"
"HDFC","EQ","06-Jul-2017","       1629.10","       1623.05","       1654.00","       1623.05","       1642.80","       1647.90","       1644.66","    2397552","          3943165074.95","     105496","    1741973","         72.66"
"HDFC","EQ","07-Jul-2017","       1647.90","       1650.00","       1650.00","       1617.00","       1630.50","       1629.15","       1625.21","    3405664","          5534905362.40","     100232","    2576114","         75.64"
"HDFC","EQ","10-Jul-2017","       1629.15","       1678.00","       1678.00","       1620.90","       1636.00","       1638.85","       1634.95","     380665","           622368221.85","      10092","     196329","         51.58"
"HDFC","EQ","11-Jul-2017","       1638.85","       1640.40","       1649.10","       1629.90","       1645.00","       1642.75","       1640.78","    1547377","          2538910358.05","      79097","    1066330","         68.91"
"HDFC","EQ","12-Jul-2017","       1642.75","       1647.00","       1648.00","       1626.05","       1638.55","       1639.95","       1636.00","    2067988","          3383223775.00","     116796","    1546900","         74.80"
"HDFC","EQ","13-Jul-2017","       1639.95","       1640.20","       1665.00","       1640.20","       1656.40","       1656.90","       1656.06","    2728741","          4518968550.20","     104978","    2048254","         75.06"
"HDFC","EQ","14-Jul-2017","       1656.90","       1649.00","       1649.90","       1637.05","       1647.10","       1647.70","       1644.49","    1214121","          1996608053.65","      60177","     784200","         64.59"
"HDFC","EQ","17-Jul-2017","       1647.70","       1649.00","       1658.90","       1645.55","       1652.30","       1652.35","       1652.59","    1080487","          1785606761.40","      51996","     778584","         72.06"
"HDFC","EQ","18-Jul-2017","       1652.35","       1655.00","       1676.95","       1649.10","       1652.00","       1653.00","       1657.00","    2073732","          3436171411.35","      60483","    1532245","         73.89"
"HDFC","EQ","19-Jul-2017","       1653.00","       1661.00","       1661.00","       1641.85","       1651.30","       1654.85","       1649.27","    2812906","          4639234961.70","     130535","    2367126","         84.15"
"HDFC","EQ","20-Jul-2017","       1654.85","       1665.10","       1665.15","       1642.80","       1650.25","       1651.00","       1650.90","    1042156","          1720494390.30","      65111","     805462","         77.29"
"HDFC","EQ","21-Jul-2017","       1651.00","       1655.70","       1655.70","       1622.35","       1640.10","       1640.95","       1641.66","    2044159","          3355808342.30","     103548","    1449468","         70.91"
"HDFC","EQ","24-Jul-2017","       1640.95","       1646.80","       1647.00","       1626.30","       1630.00","       1632.25","       1634.00","    5390510","          8808111633.60","     103620","    3119324","         57.87"
"HDFC","EQ","25-Jul-2017","       1632.25","       1643.00","       1643.00","       1627.35","       1633.80","       1632.05","       1632.56","    2986733","          4876019721.45","      98126","    2468491","         82.65"
"HDFC","EQ","26-Jul-2017","       1632.05","       1635.00","       1643.80","       1620.00","       1637.95","       1633.45","       1633.19","    5038801","          8229300950.00","     102221","    3691560","         73.26"
"HDFC","EQ","27-Jul-2017","       1633.45","       1647.00","       1743.45","       1642.15","       1719.00","       1728.20","       1710.75","    9028591","         15445650691.30","     180177","    4897212","         54.24"
"HDFC","EQ","28-Jul-2017","       1728.20","       1717.50","       1799.20","       1709.10","       1776.00","       1785.35","       1764.89","    7936274","         14006656601.35","     200844","    5010228","         63.13"
"HDFC","EQ","31-Jul-2017","       1785.35","       1783.90","       1799.90","       1751.20","       1787.50","       1789.25","       1776.18","    4669583","          8294021261.95","     161112","    2717755","         58.20"
"HDFC","EQ","01-Aug-2017","       1789.25","       1787.25","       1799.00","       1754.70","       1784.10","       1779.10","       1769.15","    3259641","          5766780770.70","     105776","    2084596","         63.95"
"HDFC","EQ","02-Aug-2017","       1779.10","       1777.00","       1783.25","       1760.00","       1769.40","       1766.40","       1765.76","    1960377","          3461563691.60","      78442","    1260380","         64.29"
"HDFC","EQ","03-Aug-2017","       1766.40","       1774.00","       1776.80","       1725.00","       1732.60","       1736.75","       1744.06","    3975454","          6933428850.60","      98383","    2835172","         71.32"
"HDFC","EQ","04-Aug-2017","       1736.75","       1725.30","       1738.65","       1721.00","       1731.10","       1731.35","       1727.83","    5369383","          9277368759.25","      67514","    4629232","         86.22"
"HDFC","EQ","07-Aug-2017","       1731.35","       1731.00","       1753.00","       1720.10","       1720.45","       1725.40","       1735.15","    2372097","          4115942994.05","      84354","    1722798","         72.63"
"HDFC","EQ","08-Aug-2017","       1725.40","       1729.90","       1732.05","       1701.00","       1720.00","       1719.90","       1717.10","    2915229","          5005731699.95","     112353","    2218394","         76.10"
"HDFC","EQ","09-Aug-2017","       1719.90","       1718.90","       1741.80","       1705.00","       1728.00","       1731.65","       1724.52","    1817847","          3134922101.10","      87589","    1203426","         66.20"
"HDFC","EQ","10-Aug-2017","       1731.65","       1728.00","       1749.05","       1699.00","       1711.00","       1709.80","       1733.07","    3177026","          5506006913.70","     146267","    2084963","         65.63"
"HDFC","EQ","11-Aug-2017","       1709.80","       1686.50","       1709.45","       1681.40","       1694.80","       1695.35","       1692.17","    1987331","          3362909842.15","      74091","    1299970","         65.41"
"HDFC","EQ","14-Aug-2017","       1695.35","       1700.80","       1745.30","       1691.30","       1714.00","       1713.95","       1725.77","    2144672","          3701209280.65","      97252","    1203998","         56.14"
"HDFC","EQ","16-Aug-2017","       1713.95","       1722.80","       1758.00","       1715.10","       1739.00","       1741.75","       1739.87","    3357599","          5841780647.90","     123545","    2400246","         71.49"
"HDFC","EQ","17-Aug-2017","       1741.75","       1748.75","       1766.00","       1720.25","       1756.00","       1759.25","       1743.37","    2408279","          4198511729.00","      97794","    1575094","         65.40"
"HDFC","EQ","18-Aug-2017","       1759.25","       1757.00","       1758.75","       1725.25","       1731.00","       1735.05","       1735.37","    1897962","          3293674858.35","     114319","    1264883","         66.64"
"HDFC","EQ","21-Aug-2017","       1735.05","       1737.20","       1745.40","       1730.00","       1735.90","       1738.15","       1738.40","    1685595","          2930235339.20","      67642","    1225775","         72.72"
"HDFC","EQ","22-Aug-2017","       1738.15","       1743.90","       1756.75","       1737.60","       1754.00","       1750.40","       1746.78","    1505736","          2630184751.95","      72921","    1070143","         71.07"
"HDFC","EQ","23-Aug-2017","       1750.40","       1750.25","       1769.00","       1747.70","       1758.65","       1765.25","       1761.43","    2858972","          5035867277.10","      98608","    2295328","         80.29"
"HDFC","EQ","24-Aug-2017","       1765.25","       1764.60","       1769.00","       1746.00","       1754.80","       1757.35","       1759.75","    1560281","          2745697444.15","      69777","    1000387","         64.12"
"HDFC","EQ","28-Aug-2017","       1757.35","       1765.00","       1784.45","       1756.45","       1766.65","       1766.45","       1768.51","    4268581","          7549040653.85","     169613","    3187996","         74.69"
"HDFC","EQ","29-Aug-2017","       1766.45","       1754.50","       1762.50","       1725.00","       1726.55","       1727.80","       1731.00","    3262401","          5647210675.70","      87398","    2324678","         71.26"
"HDFC","EQ","30-Aug-2017","       1727.80","       1741.00","       1770.00","       1738.50","       1755.50","       1759.05","       1756.62","    2399821","          4215565201.85","     108256","    1621996","         67.59"
"HDFC","EQ","31-Aug-2017","       1759.05","       1762.00","       1780.95","       1746.00","       1779.80","       1776.90","       1769.26","    4646322","          8220571377.20","     179595","    3268268","         70.34"
"HDFC","EQ","01-Sep-2017","       1776.90","       1776.00","       1776.00","       1751.65","       1760.00","       1759.55","       1760.38","    2115809","          3724631182.90","     110351","    1573432","         74.37"
"HDFC","EQ","04-Sep-2017","       1759.55","       1767.80","       1768.50","       1742.05","       1753.00","       1755.40","       1750.90","    1660749","          2907799324.85","      99697","    1130230","         68.06"
"HDFC","EQ","05-Sep-2017","       1755.40","       1754.00","       1772.20","       1748.05","       1770.00","       1767.30","       1761.47","    1287567","          2268010068.45","      62702","     815570","         63.34"
"HDFC","EQ","06-Sep-2017","       1767.30","       1754.00","       1777.00","       1749.20","       1772.45","       1775.00","       1765.53","    1904953","          3363259094.20","     100169","    1257440","         66.01"
"HDFC","EQ","07-Sep-2017","       1775.00","       1773.10","       1790.40","       1752.10","       1779.60","       1781.70","       1770.46","    2919242","          5168410040.10","      83690","    1573980","         53.92"
"HDFC","EQ","08-Sep-2017","       1781.70","       1782.00","       1789.85","       1774.10","       1776.15","       1779.15","       1783.39","    1617395","          2884447471.60","      92615","    1129290","         69.82"
"HDFC","EQ","11-Sep-2017","       1779.15","       1782.50","       1796.00","       1776.35","       1777.10","       1781.70","       1786.59","    1803438","          3221997820.50","      67891","    1336497","         74.11"
"HDFC","EQ","12-Sep-2017","       1781.70","       1792.80","       1802.00","       1768.70","       1793.35","       1798.10","       1787.51","    2319571","          4146251590.90","     109762","    1624358","         70.03"
"HDFC","EQ","13-Sep-2017","       1798.10","       1795.00","       1799.70","       1773.60","       1776.05","       1778.10","       1783.27","    1953168","          3483029134.55","     105695","    1416512","         72.52"
"HDFC","EQ","14-Sep-2017","       1778.10","       1777.00","       1778.15","       1763.05","       1770.90","       1771.80","       1771.02","    3630935","          6430472572.80","     100091","    2797714","         77.05"
"HDFC","EQ","15-Sep-2017","       1771.80","       1761.10","       1781.30","       1758.00","       1767.00","       1768.95","       1767.29","    4778170","          8444421127.40","     108290","    3602101","         75.39"
"HDFC","EQ","18-Sep-2017","       1768.95","       1774.00","       1779.45","       1763.60","       1771.50","       1771.75","       1772.29","    1878242","          3328787247.20","      95800","    1438576","         76.59"
"HDFC","EQ","19-Sep-2017","       1771.75","       1775.15","       1776.15","       1751.00","       1755.00","       1752.60","       1760.95","    2407597","          4239653931.00","      60458","    1894684","         78.70"
"HDFC","EQ","20-Sep-2017","       1752.60","       1746.00","       1771.00","       1746.00","       1765.25","       1767.15","       1762.55","    1907381","          3361850083.90","      98006","    1417809","         74.33"
"HDFC","EQ","21-Sep-2017","       1767.15","       1766.00","       1795.35","       1764.00","       1788.65","       1788.60","       1779.82","    4404969","          7840051400.75","      74542","    3131240","         71.08"
"HDFC","EQ","22-Sep-2017","       1788.60","       1785.00","       1786.10","       1770.15","       1775.15","       1780.95","       1779.84","    2208485","          3930756802.15","      63187","    1269050","         57.46"
"HDFC","EQ","25-Sep-2017","       1780.95","       1777.80","       1777.85","       1738.90","       1752.00","       1755.05","       1755.24","    2021237","          3547760514.30","      94786","    1410537","         69.79"
"HDFC","EQ","26-Sep-2017","       1755.05","       1755.00","       1758.80","       1728.10","       1740.00","       1741.25","       1739.22","    2493262","          4336329503.40","      98482","    1869837","         75.00"
"HDFC","EQ","27-Sep-2017","       1741.25","       1757.00","       1757.00","       1715.80","       1725.00","       1719.35","       1731.79","    2823110","          4889034730.25","     103545","    1990091","         70.49"
"HDFC","EQ","28-Sep-2017","       1719.35","       1720.10","       1764.80","       1713.00","       1738.00","       1744.35","       1735.67","    3640524","          6318755122.95","     119380","    2788754","         76.60"
"HDFC","EQ","29-Sep-2017","       1744.35","       1749.00","       1758.70","       1730.00","       1730.25","       1742.15","       1747.86","    2811969","          4914939118.85","      99308","    2194041","         78.03"
"HDFC","EQ","03-Oct-2017","       1742.15","       1753.10","       1768.00","       1734.15","       1761.00","       1761.60","       1755.54","    3369694","          5915615794.80","      99941","    2512266","         74.55"
"HDFC","EQ","04-Oct-2017","       1761.60","       1762.10","       1777.65","       1750.00","       1776.50","       1768.10","       1769.16","    2256778","          3992590664.20","     111384","    1783406","         79.02"
"HDFC","EQ","05-Oct-2017","       1768.10","       1772.30","       1776.00","       1748.10","       1752.50","       1751.70","       1759.54","    1318348","          2319684255.00","      64954","     875016","         66.37"
"HDFC","EQ","06-Oct-2017","       1751.70","       1752.20","       1765.95","       1733.25","       1741.15","       1740.00","       1740.40","    3033715","          5279867125.90","      66192","    2397067","         79.01"
"HDFC","EQ","09-Oct-2017","       1740.00","       1739.90","       1753.80","       1731.20","       1752.70","       1749.70","       1744.02","    1512781","          2638318766.75","      80169","    1141221","         75.44"
"HDFC","EQ","10-Oct-2017","       1749.70","       1748.55","       1749.70","       1737.30","       1745.95","       1744.75","       1742.88","    1956024","          3409115439.80","      79174","    1406140","         71.89"
"HDFC","EQ","11-Oct-2017","       1744.75","       1750.00","       1763.40","       1741.95","       1747.10","       1750.75","       1752.07","    1251359","          2192467418.60","      53541","     862293","         68.91"
"HDFC","EQ","12-Oct-2017","       1750.75","       1752.15","       1758.80","       1742.10","       1752.20","       1755.55","       1751.96","    1570135","          2750807890.35","      74706","    1100086","         70.06"
"HDFC","EQ","13-Oct-2017","       1755.55","       1752.10","       1773.80","       1752.00","       1763.60","       1766.45","       1764.88","    2721949","          4803923852.50","      91914","    2111044","         77.56"
"HDFC","EQ","16-Oct-2017","       1766.45","       1771.00","       1779.40","       1746.05","       1760.25","       1762.90","       1761.36","    2650209","          4667966875.10","     103404","    1988099","         75.02"
"HDFC","EQ","17-Oct-2017","       1762.90","       1760.80","       1767.45","       1751.30","       1761.95","       1759.75","       1758.91","    1432658","          2519921067.85","      71959","    1057264","         73.80"
"HDFC","EQ","18-Oct-2017","       1759.75","       1759.75","       1764.20","       1749.00","       1754.90","       1751.55","       1755.94","    1747083","          3067770678.95","      70832","    1323681","         75.77"
"HDFC","EQ","19-Oct-2017","       1751.55","       1751.00","       1754.75","       1738.90","       1743.00","       1745.75","       1747.64","     119832","           209423644.45","       3912","      50221","         41.91"
"HDFC","EQ","23-Oct-2017","       1745.75","       1751.80","       1751.80","       1713.00","       1724.00","       1722.40","       1724.18","    2813675","          4851275705.80","     166259","    2053240","         72.97"
"HDFC","EQ","24-Oct-2017","       1722.40","       1725.00","       1732.00","       1712.00","       1723.00","       1722.30","       1722.40","    1561822","          2690083375.55","      66062","    1090623","         69.83"
"HDFC","EQ","25-Oct-2017","       1722.30","       1736.90","       1737.90","       1649.35","       1678.00","       1677.65","       1678.24","    3823429","          6416628079.00","     135735","    2796635","         73.14"
"HDFC","EQ","26-Oct-2017","       1677.65","       1669.50","       1707.00","       1638.00","       1697.00","       1692.35","       1660.45","    6425264","         10668835172.35","     185424","    4671273","         72.70"
"HDFC","EQ","27-Oct-2017","       1692.35","       1704.00","       1716.00","       1681.35","       1693.00","       1699.05","       1696.53","    1217140","          2064917135.55","      79466","     703486","         57.80"
"HDFC","EQ","30-Oct-2017","       1699.05","       1706.40","       1722.80","       1685.10","       1704.95","       1705.80","       1706.42","    2705599","          4616888513.75","     110793","    1117178","         41.29"
"HDFC","EQ","31-Oct-2017","       1705.80","       1711.00","       1727.80","       1697.95","       1700.95","       1707.40","       1716.03","    2287919","          3926145824.60","      87264","    1329282","         58.10"
"HDFC","EQ","01-Nov-2017","       1707.40","       1710.00","       1760.10","       1701.25","       1751.90","       1754.30","       1741.46","    3406418","          5932123692.45","     116177","    2609185","         76.60"
"HDFC","EQ","02-Nov-2017","       1754.30","       1743.10","       1769.85","       1743.10","       1761.00","       1762.25","       1760.35","    2386293","          4200716644.10","     103806","    1942511","         81.40"
"HDFC","EQ","03-Nov-2017","       1762.25","       1771.00","       1790.00","       1760.15","       1772.35","       1776.30","       1776.95","    1614278","          2868493750.05","      52830","    1122359","         69.53"
"HDFC","EQ","06-Nov-2017","       1776.30","       1770.00","       1799.00","       1766.00","       1776.00","       1790.20","       1785.86","    1465290","          2616801487.15","      97457","    1076963","         73.50"
"HDFC","EQ","07-Nov-2017","       1790.20","       1783.60","       1804.00","       1760.25","       1765.30","       1764.65","       1774.10","    2261156","          4011524765.30","      98209","    1708607","         75.56"
"HDFC","EQ","08-Nov-2017","       1764.65","       1758.20","       1777.95","       1742.25","       1745.20","       1747.45","       1758.84","    2713933","          4773374113.30","     140275","    2105471","         77.58"
"HDFC","EQ","09-Nov-2017","       1747.45","       1760.00","       1760.00","       1706.00","       1725.00","       1725.85","       1721.89","    3596933","          6193508661.25","     169382","    2669132","         74.21"
"HDFC","EQ","10-Nov-2017","       1725.85","       1726.00","       1726.00","       1697.15","       1709.55","       1709.50","       1711.06","    2331920","          3990044537.65","      59762","    1652089","         70.85"
"HDFC","EQ","13-Nov-2017","       1709.50","       1700.10","       1705.00","       1666.40","       1670.75","       1670.30","       1677.49","    3835863","          6434604259.25","      95839","    3004332","         78.32"
"HDFC","EQ","14-Nov-2017","       1670.30","       1664.00","       1682.55","       1658.00","       1662.95","       1661.40","       1665.81","    3488363","          5810958143.85","     131817","    2412444","         69.16"
"HDFC","EQ","15-Nov-2017","       1661.40","       1663.00","       1676.40","       1648.40","       1654.00","       1650.90","       1660.86","    2688079","          4464527766.85","      86748","    1833576","         68.21"
"HDFC","EQ","16-Nov-2017","       1650.90","       1660.00","       1672.00","       1649.30","       1670.00","       1664.40","       1660.21","    4085012","          6781998015.10","      99751","    3234096","         79.17"
"HDFC","EQ","17-Nov-2017","       1664.40","       1694.00","       1720.00","       1688.30","       1702.20","       1705.50","       1706.48","    4157219","          7094219039.10","     161788","    3011181","         72.43"
"HDFC","EQ","20-Nov-2017","       1705.50","       1699.90","       1706.75","       1685.00","       1687.00","       1689.20","       1696.45","    3406045","          5778177215.45","      88825","    2937316","         86.24"
"HDFC","EQ","21-Nov-2017","       1689.20","       1692.90","       1706.00","       1687.00","       1690.00","       1694.50","       1698.09","    3626597","          6158304043.10","     115954","    2903325","         80.06"
"HDFC","EQ","22-Nov-2017","       1694.50","       1694.50","       1724.95","       1692.75","       1719.50","       1718.15","       1717.34","    3096864","          5318355706.35","      89144","    2338425","         75.51"
"HDFC","EQ","23-Nov-2017","       1718.15","       1715.00","       1720.95","       1700.65","       1705.00","       1704.60","       1711.50","    1891748","          3237729118.85","      46126","    1225721","         64.79"
"HDFC","EQ","24-Nov-2017","       1704.60","       1707.90","       1715.00","       1697.10","       1713.20","       1711.05","       1707.33","    1269395","          2167276053.75","      53537","     738190","         58.15"
"HDFC","EQ","27-Nov-2017","       1711.05","       1709.00","       1714.55","       1699.60","       1713.00","       1711.00","       1707.05","    1160941","          1981788433.90","      58401","     791780","         68.20"
"HDFC","EQ","28-Nov-2017","       1711.00","       1713.20","       1737.00","       1710.00","       1725.00","       1725.50","       1727.66","    2024236","          3497194350.05","     108702","    1237865","         61.15"
"HDFC","EQ","29-Nov-2017","       1725.50","       1727.10","       1727.10","       1700.35","       1701.80","       1704.15","       1706.57","    5140571","          8772753586.95","      68014","    4427216","         86.12"
"HDFC","EQ","30-Nov-2017","       1704.15","       1702.00","       1703.85","       1667.95","       1671.70","       1675.70","       1679.90","    6832920","         11478615811.65","     116808","    5062025","         74.08"
"HDFC","EQ","01-Dec-2017","       1675.70","       1684.20","       1685.75","       1651.05","       1662.65","       1658.80","       1668.28","    2269479","          3786124264.90","      78800","    1529584","         67.40"
"HDFC","EQ","04-Dec-2017","       1658.80","       1664.90","       1685.00","       1655.60","       1682.95","       1680.40","       1675.74","    3197224","          5357728029.15","     122521","    2634622","         82.40"
"HDFC","EQ","05-Dec-2017","       1680.40","       1677.00","       1690.00","       1663.40","       1679.50","       1679.50","       1674.61","    2444540","          4093654129.85","     155513","    1957726","         80.09"
"HDFC","EQ","06-Dec-2017","       1679.50","       1673.05","       1675.40","       1640.85","       1644.25","       1648.40","       1659.06","    3917846","          6499930205.95","     136192","    2990816","         76.34"
"HDFC","EQ","07-Dec-2017","       1648.40","       1650.00","       1660.00","       1644.10","       1653.10","       1655.55","       1653.29","    2212536","          3657964989.10","     107008","    1743454","         78.80"
"HDFC","EQ","08-Dec-2017","       1655.55","       1665.00","       1688.10","       1660.00","       1683.35","       1682.95","       1675.85","    3673846","          6156812917.85","     152407","    3068964","         83.54"
"HDFC","EQ","11-Dec-2017","       1682.95","       1692.00","       1718.00","       1691.00","       1717.00","       1709.95","       1702.12","    2775331","          4723943903.60","     106082","    2191759","         78.97"
"HDFC","EQ","12-Dec-2017","       1709.95","       1707.10","       1715.00","       1698.00","       1713.95","       1710.80","       1708.21","    3650373","          6235616626.35","     154907","    3073728","         84.20"
"HDFC","EQ","13-Dec-2017","       1710.80","       1709.10","       1716.65","       1688.30","       1703.45","       1696.70","       1705.48","    2176285","          3711613983.45","      99944","    1383235","         63.56"
"HDFC","EQ","14-Dec-2017","       1696.70","       1705.00","       1710.00","       1682.25","       1709.00","       1704.50","       1696.79","    1996271","          3387245399.95","     130864","    1422635","         71.26"
"HDFC","EQ","15-Dec-2017","       1704.50","       1714.00","       1734.55","       1713.05","       1718.00","       1723.00","       1723.58","    2987009","          5148348646.70","     161250","    2260364","         75.67"
"HDFC","EQ","18-Dec-2017","       1723.00","       1713.10","       1741.30","       1679.70","       1718.70","       1719.95","       1720.00","    2221752","          3821407914.90","     141655","    1428470","         64.29"
"HDFC","EQ","19-Dec-2017","       1719.95","       1722.00","       1725.00","       1704.65","       1708.85","       1709.15","       1712.35","    2431117","          4162921574.60","     118546","    1844085","         75.85"
"HDFC","EQ","20-Dec-2017","       1709.15","       1715.95","       1718.35","       1690.00","       1690.05","       1693.70","       1701.90","    2487331","          4233177029.80","     122397","    1807381","         72.66"
"HDFC","EQ","21-Dec-2017","       1693.70","       1710.00","       1710.00","       1695.25","       1697.00","       1701.90","       1703.63","    1712824","          2918020117.00","      95299","    1249079","         72.93"
"HDFC","EQ","22-Dec-2017","       1701.90","       1708.90","       1717.00","       1697.00","       1710.10","       1709.35","       1707.73","    1827617","          3121084093.75","      66456","    1263843","         69.15"
"HDFC","EQ","26-Dec-2017","       1709.35","       1715.00","       1719.00","       1702.05","       1711.00","       1713.20","       1710.69","    1367535","          2339429348.95","      50234","     925929","         67.71"
"HDFC","EQ","27-Dec-2017","       1713.20","       1710.00","       1715.00","       1705.00","       1705.55","       1707.90","       1709.24","     987445","          1687781992.30","      31498","     737854","         74.72"
"HDFC","EQ","28-Dec-2017","       1707.90","       1713.75","       1715.00","       1690.30","       1692.30","       1696.15","       1706.47","    1150023","          1962484648.90","      52021","     759693","         66.06"
"HDFC","EQ","29-Dec-2017","       1696.15","       1699.00","       1713.00","       1697.55","       1710.50","       1710.40","       1705.73","    2178686","          3716244710.30","      71859","    1794001","         82.34"
"HDFC","EQ","01-Jan-2018","       1710.40","       1710.00","       1711.05","       1677.50","       1688.80","       1683.75","       1687.66","    1387222","          2341160632.30","      23130","    1021574","         73.64"
"HDFC","EQ","02-Jan-2018","       1683.75","       1690.00","       1706.25","       1685.40","       1703.90","       1703.25","       1696.72","    1468475","          2491588826.65","      57242","    1062750","         72.37"
"HDFC","EQ","03-Jan-2018","       1703.25","       1705.20","       1711.80","       1695.00","       1700.80","       1700.80","       1705.57","    2133332","          3638537955.25","      64174","    1698063","         79.60"
"HDFC","EQ","04-Jan-2018","       1700.80","       1708.95","       1708.95","       1691.05","       1701.00","       1703.20","       1700.65","    1585554","          2696472281.05","      62081","    1183815","         74.66"
"HDFC","EQ","05-Jan-2018","       1703.20","       1716.00","       1731.00","       1705.85","       1729.00","       1725.20","       1714.69","    2302884","          3948727962.20","      71515","    1837185","         79.78"
"HDFC","EQ","08-Jan-2018","       1725.20","       1729.25","       1745.00","       1729.00","       1740.00","       1740.95","       1738.55","    2997037","          5210500880.25","      92109","    2348219","         78.35"
"HDFC","EQ","09-Jan-2018","       1740.95","       1743.85","       1748.35","       1725.00","       1731.00","       1735.05","       1734.42","    1470161","          2549871556.90","      62506","    1152517","         78.39"
"HDFC","EQ","10-Jan-2018","       1735.05","       1730.00","       1739.50","       1721.20","       1721.20","       1726.45","       1728.83","    1465727","          2533986235.85","      54893","    1096777","         74.83"
"HDFC","EQ","11-Jan-2018","       1726.45","       1729.90","       1745.00","       1724.40","       1742.00","       1741.35","       1734.73","    1680803","          2915737961.65","      80353","    1318434","         78.44"
"HDFC","EQ","12-Jan-2018","       1741.35","       1744.00","       1764.95","       1740.60","       1753.10","       1760.95","       1754.30","    3280043","          5754182395.50","      79821","    2602507","         79.34"
"HDFC","EQ","15-Jan-2018","       1760.95","       1790.00","       1886.80","       1778.05","       1863.00","       1871.20","       1844.67","    9486397","         17499287803.60","     194187","    4219531","         44.48"
"HDFC","EQ","16-Jan-2018","       1871.20","       1870.00","       1870.00","       1835.75","       1854.00","       1845.95","       1848.30","    5373079","          9931051462.40","     190975","    3795445","         70.64"
"HDFC","EQ","17-Jan-2018","       1845.95","       1841.00","       1869.00","       1841.00","       1854.00","       1858.35","       1855.00","    3622589","          6719884945.85","     129449","    2842549","         78.47"
"HDFC","EQ","18-Jan-2018","       1858.35","       1875.45","       1918.65","       1865.60","       1895.00","       1896.80","       1899.71","    6605642","         12548825913.50","     140122","    4498273","         68.10"
"HDFC","EQ","19-Jan-2018","       1896.80","       1897.00","       1912.80","       1894.35","       1904.00","       1901.25","       1903.15","    2833442","          5392474988.65","      68020","    1824660","         64.40"
"HDFC","EQ","22-Jan-2018","       1901.25","       1901.00","       1924.35","       1863.95","       1866.30","       1872.00","       1886.09","    3649174","          6882653863.85","     116325","    2412594","         66.11"
"HDFC","EQ","23-Jan-2018","       1872.00","       1874.00","       1896.90","       1870.20","       1886.00","       1884.65","       1884.34","    2158639","          4067613186.50","     114007","    1493303","         69.18"
"HDFC","EQ","24-Jan-2018","       1884.65","       1886.60","       1919.55","       1880.00","       1911.25","       1911.20","       1906.41","    3401495","          6484642461.45","      81310","    2226796","         65.47"
"HDFC","EQ","25-Jan-2018","       1911.20","       1917.00","       1922.50","       1883.50","       1903.35","       1908.30","       1903.04","    4622281","          8796388862.95","      95179","    3171131","         68.61"
"HDFC","EQ","29-Jan-2018","       1908.30","       1915.00","       1986.05","       1909.90","       1971.50","       1967.60","       1952.87","    6305147","         12313161309.50","     197733","    3423734","         54.30"
"HDFC","EQ","30-Jan-2018","       1967.60","       1971.50","       1971.50","       1927.90","       1938.00","       1937.50","       1944.82","    4066082","          7907790022.35","     138016","    2602799","         64.01"
"HDFC","EQ","31-Jan-2018","       1937.50","       1932.25","       1963.05","       1918.00","       1955.85","       1956.30","       1941.93","    3665385","          7117933583.30","     154763","    2434994","         66.43"
"HDFC","EQ","01-Feb-2018","       1956.30","       1963.00","       1975.30","       1931.80","       1967.00","       1967.55","       1962.16","    3838192","          7531148298.40","      89711","    2532286","         65.98"
